userID0,userID1,creationTocreation,creationTocontribution,creationTosharing,contributionTocreation,contributionTocontribution,contributionTosharing,sharingTocreation,sharingTocontribution,sharingTosharing
twitter_7e8lfd-hCI-syFjwbdp_jA,twitter_tU6NT22sRhjqJbqHRRqMOg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002050220355158672
twitter_7e8lfd-hCI-syFjwbdp_jA,twitter_zOfdbmzmQ1fYGRWTuAFPZg,0.0,0.0,0.0,0.0,0.0,0.0,0.00017023365944623947,0.0,0.0
twitter_7qJmYk_w55tVVV6A8p5AKA,twitter_4UYzH2dOA72aY5tEchbGDg,0.0,0.001064896467141807,0.0,0.0,0.0,0.0,0.0,0.0,0.0
twitter_7qJmYk_w55tVVV6A8p5AKA,twitter_DWKVMGIghRWfeKP3ZDuyOg,0.0,0.0,0.0013155164197087288,0.0,0.0,0.0,0.0,0.0,0.0
twitter_7qJmYk_w55tVVV6A8p5AKA,twitter_FQcXC4SaV3eoNkIQDprs8Q,0.0,0.0,0.00038682363810949033,0.0,0.0,0.0,0.0,0.0,0.0
twitter_7qJmYk_w55tVVV6A8p5AKA,twitter_GwskN-wt5eMNE1BMdHx9hg,0.0,0.0,0.0014119533589109778,0.0,0.0,0.0,0.0,0.0,0.0
twitter_7qJmYk_w55tVVV6A8p5AKA,twitter_IdwthJZBvDFusOio9zKh8Q,0.0015662682708352804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
twitter_7qJmYk_w55tVVV6A8p5AKA,twitter_NUKtxXRjdd2KVaOyFea02Q,0.0,0.0012921346351504324,0.0,0.0,0.0,0.0,0.0,0.0,0.0
twitter_7qJmYk_w55tVVV6A8p5AKA,twitter_VSExh2FydKVBZI2r3J2eLA,0.0004754099063575268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
twitter_7qJmYk_w55tVVV6A8p5AKA,twitter_akvJXN2XTN2LgwQ5dyN8-w,0.0,0.0,0.0014398905914276838,0.0,0.0,0.0,0.0,0.0,0.0
twitter_7qJmYk_w55tVVV6A8p5AKA,twitter_bi-ts9pxCacRWJ5YElmqUQ,0.0004333729448262602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
twitter_7qJmYk_w55tVVV6A8p5AKA,twitter_iyQXWov9DI8vrzm_Mf84NA,0.0006239889771677554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
twitter_7qJmYk_w55tVVV6A8p5AKA,twitter_lKCLHQDoqH5eOYUm8ZbH-Q,0.001042791293002665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
twitter_7qJmYk_w55tVVV6A8p5AKA,twitter_mlzZw0iYHR9X3Um-lkfK1A,0.0039532375521957866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
twitter_7qJmYk_w55tVVV6A8p5AKA,twitter_rD1m5it6FkbNJA3tDtrDGA,0.00093392888084054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
twitter_7qJmYk_w55tVVV6A8p5AKA,twitter_rYfYC5fVjAXW0tDvNB7t1Q,0.004205197095870972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
twitter_7qJmYk_w55tVVV6A8p5AKA,twitter_tU6NT22sRhjqJbqHRRqMOg,0.0,0.0,0.002515509258955717,0.0,0.0,0.0,0.0,0.0,0.0
twitter_7qJmYk_w55tVVV6A8p5AKA,twitter_ttV2shkYetHFN2npkvnCEw,0.0,0.0,0.0036299191415309906,0.0,0.0,0.0,0.0,0.0,0.0
twitter_7qJmYk_w55tVVV6A8p5AKA,twitter_xEHHH8r-dicIwU_4t_zlyg,0.0010442993370816114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
twitter_7qJmYk_w55tVVV6A8p5AKA,twitter_z66VtwJE13KKmco-W8vsYA,0.0015554832061752675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
twitter_7qJmYk_w55tVVV6A8p5AKA,twitter_zOfdbmzmQ1fYGRWTuAFPZg,0.0011609878856688738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
twitter_BMSE5WcSXcgIT8OX4feO6w,twitter_4UYzH2dOA72aY5tEchbGDg,0.0,0.0004925585235469043,0.0,0.0,0.0,0.0,0.0,0.0,0.0
twitter_BMSE5WcSXcgIT8OX4feO6w,twitter_NUKtxXRjdd2KVaOyFea02Q,0.0,0.00048494673683308076,0.0,0.0,0.0,0.0,0.0,0.0,0.0
twitter_BMSE5WcSXcgIT8OX4feO6w,twitter_xEHHH8r-dicIwU_4t_zlyg,0.0003456436679698527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
twitter_C1w984itwCAAX6P_--85wA,twitter_7qJmYk_w55tVVV6A8p5AKA,0.00035534749622456735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
twitter_C1w984itwCAAX6P_--85wA,twitter_IdwthJZBvDFusOio9zKh8Q,0.0004917920450679958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
twitter_C1w984itwCAAX6P_--85wA,twitter_mlzZw0iYHR9X3Um-lkfK1A,0.0036972602829337116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
twitter_C1w984itwCAAX6P_--85wA,twitter_rYfYC5fVjAXW0tDvNB7t1Q,0.0008428125875070691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
twitter_C1w984itwCAAX6P_--85wA,twitter_ttV2shkYetHFN2npkvnCEw,0.0,0.0,0.00029295502463355666,0.0,0.0,0.0,0.0,0.0,0.0
twitter_C1w984itwCAAX6P_--85wA,twitter_z66VtwJE13KKmco-W8vsYA,0.00048807269195094715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
twitter_DWKVMGIghRWfeKP3ZDuyOg,twitter_4UYzH2dOA72aY5tEchbGDg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002705408725887537,0.0
twitter_DWKVMGIghRWfeKP3ZDuyOg,twitter_FQcXC4SaV3eoNkIQDprs8Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00076550233643502
twitter_DWKVMGIghRWfeKP3ZDuyOg,twitter_NUKtxXRjdd2KVaOyFea02Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002392705297097564,0.0
twitter_DWKVMGIghRWfeKP3ZDuyOg,twitter_YECpIN6Wf31c9_uuBEfhQA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013319490244612098
twitter_DWKVMGIghRWfeKP3ZDuyOg,twitter_lKCLHQDoqH5eOYUm8ZbH-Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0006604796508327128,0.0,0.0
twitter_DWKVMGIghRWfeKP3ZDuyOg,twitter_mlzZw0iYHR9X3Um-lkfK1A,0.0,0.0,0.0,0.0,0.0,0.0,0.0041587078012526035,0.0,0.0
twitter_DWKVMGIghRWfeKP3ZDuyOg,twitter_rYfYC5fVjAXW0tDvNB7t1Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0008503229473717513,0.0,0.0
twitter_DWKVMGIghRWfeKP3ZDuyOg,twitter_tU6NT22sRhjqJbqHRRqMOg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008560084970667957
twitter_DWKVMGIghRWfeKP3ZDuyOg,twitter_xEHHH8r-dicIwU_4t_zlyg,0.0,0.0,0.0,0.0,0.0,0.0,0.0018433926161378624,0.0,0.0
twitter_DWKVMGIghRWfeKP3ZDuyOg,twitter_zOfdbmzmQ1fYGRWTuAFPZg,0.0,0.0,0.0,0.0,0.0,0.0,0.0015092327957972884,0.0,0.0
twitter_E3odIwlScc4ot3BsQiXetQ,twitter_zOfdbmzmQ1fYGRWTuAFPZg,0.0,0.0,0.0,0.0,0.0,0.0,0.000279186002444476,0.0,0.0
twitter_E7y3xcAAoLw6Dxi828xOkg,twitter_tU6NT22sRhjqJbqHRRqMOg,0.0,0.0,0.0003801469865720719,0.0,0.0,0.0,0.0,0.0,0.0
twitter_E7y3xcAAoLw6Dxi828xOkg,twitter_xEHHH8r-dicIwU_4t_zlyg,0.0005230688257142901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
twitter_E7y3xcAAoLw6Dxi828xOkg,twitter_zOfdbmzmQ1fYGRWTuAFPZg,0.0005197335849516094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
twitter_FQcXC4SaV3eoNkIQDprs8Q,twitter_-EeSXHn12H8_5E0QJ8g6Eg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011671563843265176
twitter_FQcXC4SaV3eoNkIQDprs8Q,twitter_4UYzH2dOA72aY5tEchbGDg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011070130858570335,0.0
twitter_FQcXC4SaV3eoNkIQDprs8Q,twitter_DWKVMGIghRWfeKP3ZDuyOg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00037603787495754665
twitter_FQcXC4SaV3eoNkIQDprs8Q,twitter_GwskN-wt5eMNE1BMdHx9hg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018699589418247344
twitter_FQcXC4SaV3eoNkIQDprs8Q,twitter_IdwthJZBvDFusOio9zKh8Q,0.0,0.0,0.0,0.0,0.0,0.0,0.001752707059495151,0.0,0.0
twitter_FQcXC4SaV3eoNkIQDprs8Q,twitter_NUKtxXRjdd2KVaOyFea02Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001042970921844244,0.0
twitter_FQcXC4SaV3eoNkIQDprs8Q,twitter_akvJXN2XTN2LgwQ5dyN8-w,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013581458479166027
twitter_FQcXC4SaV3eoNkIQDprs8Q,twitter_bi-ts9pxCacRWJ5YElmqUQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0008125756285153329,0.0,0.0
twitter_FQcXC4SaV3eoNkIQDprs8Q,twitter_d0VG42GZkTSx73afRcJvFg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009909477084875107
twitter_FQcXC4SaV3eoNkIQDprs8Q,twitter_mlzZw0iYHR9X3Um-lkfK1A,0.0,0.0,0.0,0.0,0.0,0.0,0.004284034017473459,0.0,0.0
twitter_FQcXC4SaV3eoNkIQDprs8Q,twitter_rYfYC5fVjAXW0tDvNB7t1Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0022148580756038427,0.0,0.0
twitter_FQcXC4SaV3eoNkIQDprs8Q,twitter_tU6NT22sRhjqJbqHRRqMOg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001077110879123211
twitter_FQcXC4SaV3eoNkIQDprs8Q,twitter_ttV2shkYetHFN2npkvnCEw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007493572193197906
twitter_FQcXC4SaV3eoNkIQDprs8Q,twitter_xEHHH8r-dicIwU_4t_zlyg,0.0,0.0,0.0,0.0,0.0,0.0,0.0016765567706897855,0.0,0.0
twitter_FQcXC4SaV3eoNkIQDprs8Q,twitter_z66VtwJE13KKmco-W8vsYA,0.0,0.0,0.0,0.0,0.0,0.0,0.0017203801544383168,0.0,0.0
twitter_FQcXC4SaV3eoNkIQDprs8Q,twitter_zOfdbmzmQ1fYGRWTuAFPZg,0.0,0.0,0.0,0.0,0.0,0.0,0.0014567000325769186,0.0,0.0
twitter_GM33ITi-7jfnbMj_geUbnw,twitter_DWKVMGIghRWfeKP3ZDuyOg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004176623478997499
twitter_GM33ITi-7jfnbMj_geUbnw,twitter_GwskN-wt5eMNE1BMdHx9hg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003195321769453585
twitter_GM33ITi-7jfnbMj_geUbnw,twitter_mlzZw0iYHR9X3Um-lkfK1A,0.0,0.0,0.0,0.0,0.0,0.0,0.0038264458999037743,0.0,0.0
twitter_GM33ITi-7jfnbMj_geUbnw,twitter_rYfYC5fVjAXW0tDvNB7t1Q,0.0,0.0,0.0,0.0,0.0,0.0,0.00039391889004036784,0.0,0.0
twitter_GM33ITi-7jfnbMj_geUbnw,twitter_tU6NT22sRhjqJbqHRRqMOg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00045369306462816894
twitter_GM33ITi-7jfnbMj_geUbnw,twitter_ttV2shkYetHFN2npkvnCEw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001747658243402839
